YEAR,ORIGIN,SPOUSE,WEIGHTED_COUNT,UNWEIGHTED_COUNT,TOTAL_BY_ORIGIN,PERCENTAGE
1880,Northern Ireland,US-Born,6875.42,69,102197.52,6.73
1880,Northern Ireland,United Kingdom (ns),2903.82,29,102197.52,2.84
1880,Poland,Austria,3728.0,37,1308358.83,0.28
1880,Poland,Austria-Hungary (ns),4900.08,47,1308358.83,0.37
1880,Poland,Canada,4019.7,40,1308358.83,0.31
1880,Poland,Code 414,12798.16,128,1308358.83,0.98
1880,Poland,Czechoslovakia,2412.93,25,1308358.83,0.18
1880,Poland,Germany,16437.79,163,1308358.83,1.26
1880,Poland,Ireland,5090.81,51,1308358.83,0.39
1880,Poland,Poland,1052193.24,10490,1308358.83,80.42
1880,Poland,Romania,4424.57,45,1308358.83,0.34
1880,Poland,Spain,1985.74,21,1308358.83,0.15
1880,Poland,Switzerland,12390.58,123,1308358.83,0.95
1880,Poland,US-Born,187977.23,1877,1308358.83,14.37
1880,Romania,Poland,4424.57,45,38041.450000000004,11.63
1880,Romania,Romania,31076.24,304,38041.450000000004,81.69
1880,Romania,US-Born,2540.64,26,38041.450000000004,6.68
1880,Scotland,Scotland,2009.28,20,2009.28,100.0
1880,Spain,Poland,1985.74,21,14891.18,13.34
1880,Spain,Spain,12905.44,132,14891.18,86.66
1880,Switzerland,Poland,12390.58,123,49732.73,24.91
1880,Switzerland,Switzerland,26486.64,266,49732.73,53.26
1880,Switzerland,US-Born,10855.51,109,49732.73,21.83
1880,United Kingdom (ns),Northern Ireland,2903.82,29,99378.56,2.92
1880,United Kingdom (ns),US-Born,5665.6,58,99378.56,5.7
1880,United Kingdom (ns),United Kingdom (ns),90809.14,906,99378.56,91.38
1900,Africa (ns),US-Born,684.54,35,684.54,100.0
1900,Albania,Albania,5613.58,284,6445.84,87.09
1900,Albania,Spain,832.26,42,6445.84,12.91
1900,Asia (ns),Asia (ns),395.26,20,395.26,100.0
1900,Australia,Australia,586.5,30,2551.1099999999997,22.99
1900,Australia,US-Born,1964.61,100,2551.1099999999997,77.01
1900,Austria,Austria,43305.76,2212,58204.81,74.4
1900,Austria,Code 414,396.07,20,58204.81,0.68
1900,Austria,Germany,471.34000000000003,24,58204.81,0.81
1900,Austria,Ireland,412.82,21,58204.81,0.71
1900,Austria,Poland,2827.36,144,58204.81,4.86
1900,Austria,US-Born,10791.46,550,58204.81,18.54
1900,Austria-Hungary (ns),Austria-Hungary (ns),107619.76,5464,136010.63999999998,79.13
1900,Austria-Hungary (ns),Bulgaria,1340.19,68,136010.63999999998,0.99
1900,Austria-Hungary (ns),Czechoslovakia,1168.04,60,136010.63999999998,0.86
1900,Austria-Hungary (ns),Ireland,609.57,31,136010.63999999998,0.45
1900,Austria-Hungary (ns),Poland,8957.95,456,136010.63999999998,6.59
1900,Austria-Hungary (ns),Romania,927.01,47,136010.63999999998,0.68
1900,Austria-Hungary (ns),Spain,3802.7200000000003,193,136010.63999999998,2.8
1900,Austria-Hungary (ns),Switzerland,469.2,24,136010.63999999998,0.34
1900,Austria-Hungary (ns),US-Born,11116.2,563,136010.63999999998,8.17
1900,Born abroad (US parents),Canada,522.98,27,6250.21,8.37
1900,Born abroad (US parents),Ireland,414.82,21,6250.21,6.64
1900,Born abroad (US parents),Poland,727.84,37,6250.21,11.65
1900,Born abroad (US parents),US-Born,4584.57,233,6250.21,73.35
1900,Bulgaria,Austria-Hungary (ns),1340.19,68,65842.18000000001,2.04
1900,Bulgaria,Bulgaria,58895.26,2990,65842.18000000001,89.45
1900,Bulgaria,Poland,2006.49,102,65842.18000000001,3.05
1900,Bulgaria,Romania,544.3100000000001,28,65842.18000000001,0.83
1900,Bulgaria,Spain,533.07,27,65842.18000000001,0.81
1900,Bulgaria,US-Born,2522.86,128,65842.18000000001,3.83
1900,Canada,Born abroad (US parents),522.98,27,654231.12,0.08
1900,Canada,Canada,340101.64,17296,654231.12,51.98
1900,Canada,Channel Islands,6920.4400000000005,353,654231.12,1.06
1900,Canada,Code 414,18510.15,944,654231.12,2.83
1900,Canada,England,607.65,31,654231.12,0.09
1900,Canada,Germany,1666.01,85,654231.12,0.25
1900,Canada,Ireland,18174.670000000002,927,654231.12,2.78
1900,Canada,Isle of Man,548.71,28,654231.12,0.08
1900,Canada,Northern Ireland,952.87,49,654231.12,0.15
1900,Canada,Poland,7540.96,385,654231.12,1.15
1900,Canada,Switzerland,439.34,22,654231.12,0.07
1900,Canada,US-Born,256529.4,13077,654231.12,39.21
1900,Canada,United Kingdom (ns),1716.3,88,654231.12,0.26
1900,Channel Islands,Canada,6920.4400000000005,353,133864.61,5.17
1900,Channel Islands,Channel Islands,57377.5,2920,133864.61,42.86
1900,Channel Islands,Code 414,10079.52,511,133864.61,7.53
1900,Channel Islands,Ireland,10291.91,523,133864.61,7.69
1900,Channel Islands,Isle of Man,1006.52,51,133864.61,0.75
1900,Channel Islands,Poland,1875.6200000000001,96,133864.61,1.4
1900,Channel Islands,US-Born,45771.42,2329,133864.61,34.19
1900,Channel Islands,United Kingdom (ns),541.68,28,133864.61,0.4
1900,China,China,2609.94,134,3453.5,75.57
1900,China,US-Born,843.5600000000001,43,3453.5,24.43
1900,Code 414,Austria,396.07,20,826206.65,0.05
1900,Code 414,Canada,18510.15,944,826206.65,2.24
1900,Code 414,Channel Islands,10079.52,511,826206.65,1.22
1900,Code 414,Code 414,556886.64,28246,826206.65,67.4
1900,Code 414,England,612.5,31,826206.65,0.07
1900,Code 414,Germany,1458.92,74,826206.65,0.18
1900,Code 414,Iceland,809.53,41,826206.65,0.1
1900,Code 414,Ireland,23975.82,1216,826206.65,2.9
1900,Code 414,Isle of Man,1200.74,61,826206.65,0.15
1900,Code 414,Northern Ireland,743.85,38,826206.65,0.09
1900,Code 414,Poland,10842.94,551,826206.65,1.31
1900,Code 414,Switzerland,591.88,30,826206.65,0.07
1900,Code 414,US-Born,198305.08,10070,826206.65,24.0
1900,Code 414,United Kingdom (ns),1793.01,91,826206.65,0.22
1900,Cuba,Cuba,2610.58,132,4210.08,62.01
1900,Cuba,US-Born,1599.5,81,4210.08,37.99
1900,Czechoslovakia,Austria-Hungary (ns),1168.04,60,105554.06,1.11
1900,Czechoslovakia,Czechoslovakia,89601.08,4562,105554.06,84.89
1900,Czechoslovakia,Poland,2993.78,153,105554.06,2.84
1900,Czechoslovakia,US-Born,11791.16,601,105554.06,11.17
1900,England,Canada,607.65,31,95641.62999999999,0.64
1900,England,Code 414,612.5,31,95641.62999999999,0.64
1900,England,England,65950.4,3378,95641.62999999999,68.96
1900,England,Ireland,803.92,41,95641.62999999999,0.84
1900,England,Northern Ireland,3102.16,159,95641.62999999999,3.24
1900,England,Poland,4620.9400000000005,236,95641.62999999999,4.83
1900,England,US-Born,15659.28,801,95641.62999999999,16.37
1900,England,United Kingdom (ns),4284.78,219,95641.62999999999,4.48
1900,Europe (ns),Europe (ns),636.5,32,636.5,100.0
1900,Finland,Finland,427.94,22,427.94,100.0
1900,France,France,1051.6200000000001,54,2390.9700000000003,43.98
1900,France,US-Born,1339.3500000000001,68,2390.9700000000003,56.02
1900,Germany,Austria,471.34000000000003,24,75067.86000000002,0.63
1900,Germany,Canada,1666.01,85,75067.86000000002,2.22
1900,Germany,Code 414,1458.92,74,75067.86000000002,1.94
1900,Germany,Germany,39079.520000000004,1984,75067.86000000002,52.06
1900,Germany,Iceland,551.87,28,75067.86000000002,0.74
1900,Germany,Ireland,1523.14,77,75067.86000000002,2.03
1900,Germany,Poland,8196.42,415,75067.86000000002,10.92
1900,Germany,Switzerland,1023.69,52,75067.86000000002,1.36
1900,Germany,US-Born,21096.95,1072,75067.86000000002,28.1
1900,Iceland,Code 414,809.53,41,224474.11,0.36
1900,Iceland,Germany,551.87,28,224474.11,0.25
1900,Iceland,Iceland,210380.5,10658,224474.11,93.72
1900,Iceland,Ireland,513.94,26,224474.11,0.23
1900,Iceland,Poland,1086.26,55,224474.11,0.48
1900,Iceland,Switzerland,545.94,28,224474.11,0.24
1900,Iceland,US-Born,10586.07,537,224474.11,4.72
1900,India,India,716.6,36,2928.04,24.47
1900,India,US-Born,2211.44,112,2928.04,75.53
1900,Ireland,Austria,412.82,21,506025.43,0.08
1900,Ireland,Austria-Hungary (ns),609.57,31,506025.43,0.12
1900,Ireland,Born abroad (US parents),414.82,21,506025.43,0.08
1900,Ireland,Canada,18174.670000000002,927,506025.43,3.59
1900,Ireland,Channel Islands,10291.91,523,506025.43,2.03
1900,Ireland,Code 414,23975.82,1216,506025.43,4.74
1900,Ireland,England,803.92,41,506025.43,0.16
1900,Ireland,Germany,1523.14,77,506025.43,0.3
1900,Ireland,Iceland,513.94,26,506025.43,0.1
1900,Ireland,Ireland,227471.14,11550,506025.43,44.95
1900,Ireland,Isle of Man,5291.97,269,506025.43,1.05
1900,Ireland,Northern Ireland,733.42,38,506025.43,0.14
1900,Ireland,Poland,8915.81,454,506025.43,1.76
1900,Ireland,Spain,906.15,46,506025.43,0.18
1900,Ireland,Switzerland,509.76,26,506025.43,0.1
1900,Ireland,US-Born,203730.73,10358,506025.43,40.26
1900,Ireland,United Kingdom (ns),1745.84,89,506025.43,0.35
1900,Isle of Man,Canada,548.71,28,59389.96000000001,0.92
1900,Isle of Man,Channel Islands,1006.52,51,59389.96000000001,1.69
1900,Isle of Man,Code 414,1200.74,61,59389.96000000001,2.02
1900,Isle of Man,Ireland,5291.97,269,59389.96000000001,8.91
1900,Isle of Man,Isle of Man,31192.56,1584,59389.96000000001,52.52
1900,Isle of Man,Poland,768.1899999999999,39,59389.96000000001,1.29
1900,Isle of Man,US-Born,19381.27,986,59389.96000000001,32.63
1900,Italy,Italy,1509.0,76,1509.0,100.0
1900,Lebanon,Lebanon,2714.72,138,2714.72,100.0
1900,Mexico,Mexico,35626.62,1814,46653.560000000005,76.36
1900,Mexico,US-Born,11026.94,563,46653.560000000005,23.64
1900,Middle East (ns),Middle East (ns),2519.28,128,2519.28,100.0
1900,Netherlands,Netherlands,16957.48,854,20038.42,84.62
1900,Netherlands,US-Born,3080.94,157,20038.42,15.38
1900,Northern Ireland,Canada,952.87,49,206625.46999999997,0.46
1900,Northern Ireland,Code 414,743.85,38,206625.46999999997,0.36
1900,Northern Ireland,England,3102.16,159,206625.46999999997,1.5
1900,Northern Ireland,Ireland,733.42,38,206625.46999999997,0.35
1900,Northern Ireland,Northern Ireland,155233.9,7988,206625.46999999997,75.13
1900,Northern Ireland,Poland,2081.36,107,206625.46999999997,1.01
1900,Northern Ireland,Scotland,526.01,27,206625.46999999997,0.25
1900,Northern Ireland,US-Born,31795.05,1636,206625.46999999997,15.39
1900,Northern Ireland,United Kingdom (ns),11456.85,589,206625.46999999997,5.54
1900,Poland,Austria,2827.36,144,1740123.09,0.16
1900,Poland,Austria-Hungary (ns),8957.95,456,1740123.09,0.51
1900,Poland,Born abroad (US parents),727.84,37,1740123.09,0.04
1900,Poland,Bulgaria,2006.49,102,1740123.09,0.12
1900,Poland,Canada,7540.96,385,1740123.09,0.43
1900,Poland,Channel Islands,1875.6200000000001,96,1740123.09,0.11
1900,Poland,Code 414,10842.94,551,1740123.09,0.62
1900,Poland,Czechoslovakia,2993.78,153,1740123.09,0.17
1900,Poland,England,4620.9400000000005,236,1740123.09,0.27
1900,Poland,Germany,8196.42,415,1740123.09,0.47
1900,Poland,Iceland,1086.26,55,1740123.09,0.06
1900,Poland,Ireland,8915.81,454,1740123.09,0.51
1900,Poland,Isle of Man,768.1899999999999,39,1740123.09,0.04
1900,Poland,Northern Ireland,2081.36,107,1740123.09,0.12
1900,Poland,Poland,1246217.86,63368,1740123.09,71.62
1900,Poland,Romania,4361.69,223,1740123.09,0.25
1900,Poland,Spain,6626.35,338,1740123.09,0.38
1900,Poland,Switzerland,13679.44,696,1740123.09,0.79
1900,Poland,US-Born,401570.19,20408,1740123.09,23.08
1900,Poland,United Kingdom (ns),4225.64,216,1740123.09,0.24
1900,Romania,Austria-Hungary (ns),927.01,47,194777.53,0.48
1900,Romania,Bulgaria,544.3100000000001,28,194777.53,0.28
