ORIGIN,LANGUAGE,MARRIAGE_CATEGORY,SPOUSE_LANGUAGE,WEIGHTED_COUNT,UNWEIGHTED_N
Europe (unspecified),Yiddish/Hebrew,Different origin,German,98.19,1
Europe (unspecified),Yiddish/Hebrew,Different origin,Yiddish/Hebrew,40.480000000000004,2
Europe (unspecified),Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,401.88,12
Finland,Finnish,3rd+ gen American,English,19.64,1
Finland,Finnish,3rd+ gen American,English/Not Reported,17891.76,612
Finland,Finnish,Different origin,Czech,101.75,1
Finland,Finnish,Different origin,Danish,416.61,13
Finland,Finnish,Different origin,Dutch/Flemish,60.86,3
Finland,Finnish,Different origin,English,803.0,27
Finland,Finnish,Different origin,Finnish,1732.04,42
Finland,Finnish,Different origin,French,138.1,3
Finland,Finnish,Different origin,German,410.13,12
Finland,Finnish,Different origin,Greek,81.07,4
Finland,Finnish,Different origin,Italian,143.31,7
Finland,Finnish,Different origin,Japanese,19.96,1
Finland,Finnish,Different origin,Lithuanian,62.64,3
Finland,Finnish,Different origin,Norwegian,1714.09,45
Finland,Finnish,Different origin,Other,264.32,9
Finland,Finnish,Different origin,Russian,214.79,7
Finland,Finnish,Different origin,Slovak,60.33,3
Finland,Finnish,Different origin,Swedish,4830.77,130
Finland,Finnish,Different origin,Yiddish/Hebrew,59.489999999999995,3
Finland,Finnish,Same heritage,English,20.3,1
Finland,Finnish,Same heritage,Finnish,184940.68,4500
Finland,Finnish,Same heritage,Russian,20.94,1
Finland,Finnish,Same heritage,Swedish,1219.71,27
Finland,Swedish,3rd+ gen American,English/Not Reported,3231.04,104
Finland,Swedish,Different origin,Armenian,20.04,1
Finland,Swedish,Different origin,Danish,220.04,3
Finland,Swedish,Different origin,English,460.5,15
Finland,Swedish,Different origin,French,40.370000000000005,2
Finland,Swedish,Different origin,German,202.70999999999998,6
Finland,Swedish,Different origin,Norwegian,550.05,19
Finland,Swedish,Different origin,Russian,146.42,3
Finland,Swedish,Different origin,Swedish,4968.38,118
Finland,Swedish,Same heritage,Finnish,1219.71,27
Finland,Swedish,Same heritage,Swedish,21719.54,484
France,Dutch/Flemish,3rd+ gen American,English/Not Reported,156.31,4
France,Dutch/Flemish,Different origin,Dutch/Flemish,101.61,5
France,Dutch/Flemish,Same heritage,Dutch/Flemish,223.48,2
France,Dutch/Flemish,Same heritage,French,40.79,2
France,English,3rd+ gen American,English/Not Reported,1974.73,34
France,English,Different origin,English,442.02,10
France,English,Different origin,German,140.97,3
France,English,Different origin,Russian,20.23,1
France,English,Different origin,Swedish,100.0,1
France,English,Same heritage,English,640.16,8
France,English,Same heritage,French,121.05,2
France,French,3rd+ gen American,Czech,100.0,1
France,French,3rd+ gen American,Dutch/Flemish,20.38,1
France,French,3rd+ gen American,English,40.370000000000005,2
France,French,3rd+ gen American,English/Not Reported,68270.4,1734
France,French,Different origin,Armenian,40.16,2
France,French,Different origin,Celtic/Gaelic,722.71,16
France,French,Different origin,Czech,199.26,6
France,French,Different origin,Danish,380.90999999999997,15
France,French,Different origin,Dutch/Flemish,1770.09,38
France,French,Different origin,English,6678.12,158
France,French,Different origin,Finnish,117.61,2
France,French,Different origin,French,8339.63,210
France,French,Different origin,German,14021.64,318
France,French,Different origin,Greek,568.68,16
France,French,Different origin,Italian,5658.86,151
France,French,Different origin,Lithuanian,140.79999999999998,3
France,French,Different origin,Magyar,60.84,3
France,French,Different origin,Norwegian,261.55,9
France,French,Different origin,Other,80.68,4
France,French,Different origin,Polish,605.21,14
France,French,Different origin,Portuguese,262.96999999999997,5
France,French,Different origin,Romanian,181.5,5
France,French,Different origin,Russian,422.34000000000003,13
France,French,Different origin,Serbian/Croatian,118.69,2
France,French,Different origin,Slovak,147.88,3
France,French,Different origin,Slovenian,19.9,1
France,French,Different origin,Spanish,1479.06,37
France,French,Different origin,Swedish,895.75,20
France,French,Different origin,Yiddish/Hebrew,340.86,9
France,French,Same heritage,Dutch/Flemish,40.79,2
France,French,Same heritage,English,121.05,2
France,French,Same heritage,French,85069.18,1898
France,French,Same heritage,German,140.88,7
France,French,Same heritage,Other,20.46,1
France,German,3rd+ gen American,English,39.79,2
France,German,3rd+ gen American,English/Not Reported,9080.95,225
France,German,Different origin,Celtic/Gaelic,40.32,2
France,German,Different origin,Dutch/Flemish,139.92000000000002,3
France,German,Different origin,English,654.0699999999999,17
France,German,Different origin,French,40.260000000000005,2
France,German,Different origin,German,8133.41,193
France,German,Different origin,Greek,100.6,1
France,German,Different origin,Italian,60.94,3
France,German,Different origin,Lithuanian,20.08,1
France,German,Different origin,Magyar,120.46000000000001,2
France,German,Different origin,Norwegian,103.76,2
France,German,Different origin,Polish,122.16,2
France,German,Different origin,Russian,19.97,1
France,German,Different origin,Slovak,20.23,1
France,German,Different origin,Swedish,59.739999999999995,3
France,German,Different origin,Yiddish/Hebrew,40.629999999999995,2
France,German,Same heritage,French,140.88,7
France,German,Same heritage,German,7682.8,188
France,Italian,3rd+ gen American,English/Not Reported,995.16,37
France,Italian,Different origin,German,19.16,1
France,Italian,Different origin,Italian,1995.38,66
France,Italian,Different origin,Magyar,20.46,1
France,Italian,Different origin,Spanish,20.47,1
France,Italian,Different origin,Swedish,20.44,1
France,Italian,Same heritage,Italian,283.2,6
France,Other,3rd+ gen American,English/Not Reported,20.3,1
France,Other,Different origin,Other,40.61,2
France,Other,Different origin,Yiddish/Hebrew,20.17,1
France,Other,Same heritage,French,20.46,1
France,Other,Same heritage,Other,441.86,14
France,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,241.05,8
France,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,263.17,5
Germany,Czech,3rd+ gen American,English/Not Reported,1392.24,21
Germany,Czech,Different origin,Czech,179.98,5
Germany,Czech,Different origin,German,117.11,1
Germany,Czech,Different origin,Italian,19.91,1
Germany,Czech,Different origin,Magyar,20.5,1
Germany,Czech,Same heritage,Czech,3436.94,36
Germany,Czech,Same heritage,Dutch/Flemish,100.0,1
Germany,Czech,Same heritage,German,301.9,3
Germany,Danish,3rd+ gen American,English/Not Reported,2044.61,36
Germany,Danish,Different origin,Danish,3064.9900000000002,44
Germany,Danish,Different origin,English,118.47999999999999,2
Germany,Danish,Different origin,German,20.23,1
Germany,Danish,Different origin,Norwegian,133.59,2
Germany,Danish,Different origin,Other,100.0,1
Germany,Danish,Different origin,Spanish,20.04,1
Germany,Danish,Different origin,Swedish,250.53,4
Germany,Danish,Same heritage,Danish,1900.26,28
Germany,Danish,Same heritage,German,338.58,5
Germany,Dutch/Flemish,3rd+ gen American,English/Not Reported,2407.63,29
Germany,Dutch/Flemish,Different origin,Danish,19.38,1
Germany,Dutch/Flemish,Different origin,Dutch/Flemish,240.31,8
Germany,Dutch/Flemish,Different origin,English,325.94,4
Germany,Dutch/Flemish,Different origin,German,100.0,1
Germany,Dutch/Flemish,Different origin,Italian,100.0,1
Germany,Dutch/Flemish,Different origin,Slovenian,96.98,1
Germany,Dutch/Flemish,Same heritage,Czech,100.0,1
Germany,Dutch/Flemish,Same heritage,Dutch/Flemish,2512.78,30
Germany,Dutch/Flemish,Same heritage,German,438.54,6
Germany,Dutch/Flemish,Same heritage,Polish,101.0,1
Germany,English,3rd+ gen American,English/Not Reported,8139.2,158
Germany,English,Different origin,English,2109.07,41
Germany,English,Different origin,French,19.79,1
Germany,English,Different origin,German,117.92,2
Germany,English,Different origin,Italian,20.33,1
Germany,English,Different origin,Other,20.52,1
Germany,English,Different origin,Yiddish/Hebrew,20.33,1
Germany,English,Same heritage,English,3247.44,56
Germany,English,Same heritage,German,954.46,15
Germany,French,3rd+ gen American,English/Not Reported,442.36,14
Germany,French,Different origin,English,101.0,1
Germany,French,Different origin,French,433.96,9
Germany,French,Different origin,Slovak,20.17,1
Germany,French,Same heritage,French,842.76,10
Germany,French,Same heritage,German,663.44,9
Germany,German,3rd+ gen American,English,437.1,17
Germany,German,3rd+ gen American,English/Not Reported,1186881.43,25773
Germany,German,3rd+ gen American,French,40.39,2
Germany,German,3rd+ gen American,German,680.52,14
Germany,German,3rd+ gen American,Norwegian,39.62,2
Germany,German,3rd+ gen American,Polish,20.3,1
Germany,German,3rd+ gen American,Yiddish/Hebrew,19.96,1
Germany,German,Different origin,Armenian,20.33,1
Germany,German,Different origin,Celtic/Gaelic,7210.91,102
Germany,German,Different origin,Czech,8779.38,187
Germany,German,Different origin,Danish,10720.4,218
Germany,German,Different origin,Dutch/Flemish,8046.45,169
Germany,German,Different origin,English,54542.75,1149
Germany,German,Different origin,Finnish,290.17,10
Germany,German,Different origin,French,15474.64,331
Germany,German,Different origin,German,112406.43,2458
Germany,German,Different origin,Greek,1179.66,42
Germany,German,Different origin,Italian,4943.92,130
Germany,German,Different origin,Japanese,263.57,5
Germany,German,Different origin,Latvian,210.78,2
Germany,German,Different origin,Lithuanian,1064.66,33
Germany,German,Different origin,Magyar,6203.27,163
Germany,German,Different origin,Norwegian,6877.16,146
Germany,German,Different origin,Other,424.35,21
Germany,German,Different origin,Polish,11341.18,289
Germany,German,Different origin,Portuguese,279.95,6
Germany,German,Different origin,Romanian,441.85,14
Germany,German,Different origin,Russian,6097.83,150
Germany,German,Different origin,Ruthenian,60.55,3
Germany,German,Different origin,Serbian/Croatian,561.91,20
Germany,German,Different origin,Slovak,1549.79,41
Germany,German,Different origin,Slovenian,943.29,23
Germany,German,Different origin,Spanish,1638.53,45
Germany,German,Different origin,Swedish,12512.52,262
Germany,German,Different origin,Yiddish/Hebrew,5160.71,128
Germany,German,Same heritage,Czech,301.9,3
Germany,German,Same heritage,Danish,338.58,5
Germany,German,Same heritage,Dutch/Flemish,438.54,6
Germany,German,Same heritage,English,954.46,15
Germany,German,Same heritage,French,663.44,9
Germany,German,Same heritage,German,1994129.14,40029
Germany,German,Same heritage,Greek,20.49,1
Germany,German,Same heritage,Polish,2148.62,27
Germany,German,Same heritage,Serbian/Croatian,100.0,1
Germany,German,Same heritage,Slovenian,20.5,1
Germany,German,Same heritage,Swedish,126.12,2
Germany,German,Same heritage,Yiddish/Hebrew,220.46,3
Germany,Magyar,3rd+ gen American,English/Not Reported,20.18,1
Germany,Magyar,Different origin,Magyar,201.0,2
Germany,Magyar,Same heritage,Magyar,856.54,10
Germany,Other,3rd+ gen American,English/Not Reported,41.15,2
Germany,Other,Different origin,Norwegian,20.49,1
Germany,Other,Different origin,Other,104.05,5
Germany,Other,Different origin,Yiddish/Hebrew,20.86,1
Germany,Other,Same heritage,Other,965.66,16
Germany,Polish,3rd+ gen American,English/Not Reported,18641.38,255
Germany,Polish,3rd+ gen American,Polish,100.0,1
Germany,Polish,Different origin,Celtic/Gaelic,20.18,1
Germany,Polish,Different origin,Czech,82.06,4
Germany,Polish,Different origin,Dutch/Flemish,100.0,1
Germany,Polish,Different origin,English,262.38,5
Germany,Polish,Different origin,French,97.67,1
Germany,Polish,Different origin,German,140.86,3
Germany,Polish,Different origin,Italian,20.04,1
Germany,Polish,Different origin,Lithuanian,140.17,3
Germany,Polish,Different origin,Magyar,119.78999999999999,2
Germany,Polish,Different origin,Polish,11873.1,161
Germany,Polish,Different origin,Romanian,100.0,1
Germany,Polish,Different origin,Serbian/Croatian,100.0,1
Germany,Polish,Different origin,Slovak,19.79,1
Germany,Polish,Different origin,Slovenian,100.0,1
Germany,Polish,Different origin,Yiddish/Hebrew,201.0,2
Germany,Polish,Same heritage,Dutch/Flemish,101.0,1
Germany,Polish,Same heritage,German,2148.62,27
Germany,Polish,Same heritage,Polish,118125.76,1282
Germany,Russian,3rd+ gen American,English/Not Reported,241.62,4
Germany,Russian,Different origin,English,102.34,1
Germany,Russian,Different origin,Russian,281.92,6
Germany,Russian,Same heritage,Russian,1018.22,10
Germany,Slovak,3rd+ gen American,English/Not Reported,19.81,1
Germany,Slovak,Different origin,Slovak,20.08,1
Germany,Slovak,Same heritage,Slovak,602.0,6
Germany,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,1415.8,34
Germany,Yiddish/Hebrew,Different origin,Danish,101.0,1
Germany,Yiddish/Hebrew,Different origin,English,40.64,2
Germany,Yiddish/Hebrew,Different origin,Lithuanian,19.78,1
Germany,Yiddish/Hebrew,Different origin,Russian,20.17,1
Germany,Yiddish/Hebrew,Different origin,Spanish,100.0,1
Germany,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,3361.34,71
Germany,Yiddish/Hebrew,Same heritage,German,220.46,3
Germany,Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,4560.5,68
Greece,German,3rd+ gen American,English/Not Reported,159.91,4
Greece,German,Same heritage,German,645.58,8
Greece,Greek,3rd+ gen American,English,20.3,1
Greece,Greek,3rd+ gen American,English/Not Reported,26487.12,961
Greece,Greek,Different origin,Albanian,40.92,2
Greece,Greek,Different origin,Armenian,121.68,6
Greece,Greek,Different origin,Celtic/Gaelic,161.56,4
Greece,Greek,Different origin,Czech,261.67,9
Greece,Greek,Different origin,Danish,80.57,4
Greece,Greek,Different origin,Dutch/Flemish,182.34,5
Greece,Greek,Different origin,English,1967.09,57
Greece,Greek,Different origin,Finnish,81.07,4
Greece,Greek,Different origin,French,830.67,29
Greece,Greek,Different origin,German,1658.6,58
Greece,Greek,Different origin,Greek,1931.39,84
Greece,Greek,Different origin,Italian,1043.24,31
Greece,Greek,Different origin,Latvian,20.56,1
Greece,Greek,Different origin,Magyar,240.62,9
Greece,Greek,Different origin,Norwegian,220.08,7
Greece,Greek,Different origin,Other,703.27,23
Greece,Greek,Different origin,Polish,1304.2,37
Greece,Greek,Different origin,Romanian,20.5,1
Greece,Greek,Different origin,Russian,162.73,8
Greece,Greek,Different origin,Ruthenian,40.01,2
Greece,Greek,Different origin,Serbian/Croatian,141.1,3
Greece,Greek,Different origin,Slovak,401.95,8
Greece,Greek,Different origin,Slovenian,20.08,1
Greece,Greek,Different origin,Spanish,572.99,21
Greece,Greek,Different origin,Swedish,240.94,8
Greece,Greek,Different origin,Yiddish/Hebrew,40.14,2
Greece,Greek,Same heritage,Greek,117783.78,4026
Greece,Greek,Same heritage,Latvian,20.62,1
Greece,Greek,Same heritage,Other,19.91,1
Greece,Latvian,3rd+ gen American,English/Not Reported,362.95,18
Greece,Latvian,Different origin,English,20.3,1
Greece,Latvian,Different origin,Latvian,80.36,4
Greece,Latvian,Different origin,Magyar,20.74,1
Greece,Latvian,Different origin,Serbian/Croatian,20.5,1
Greece,Latvian,Different origin,Slovak,109.25,2
Greece,Latvian,Different origin,Slovenian,20.74,1
Greece,Latvian,Same heritage,Greek,20.62,1
Greece,Latvian,Same heritage,Latvian,2356.48,92
Greece,Spanish,Different origin,Other,39.92,2
Greece,Spanish,Same heritage,Spanish,804.44,24
Hungary,Czech,3rd+ gen American,English/Not Reported,243.61,8
Hungary,Czech,Different origin,Czech,282.95,6
Hungary,Czech,Different origin,German,260.77,5
Hungary,Czech,Different origin,Italian,101.0,1
Hungary,Czech,Different origin,Serbian/Croatian,100.18,1
Hungary,Czech,Same heritage,Czech,1570.38,28
Hungary,English,3rd+ gen American,English/Not Reported,335.53000000000003,5
Hungary,English,Different origin,English,121.74,2
Hungary,English,Same heritage,English,373.36,4
Hungary,English,Same heritage,Magyar,19.96,1
Hungary,German,3rd+ gen American,English/Not Reported,8994.2,270
Hungary,German,Different origin,Albanian,20.36,1
Hungary,German,Different origin,Armenian,21.87,1
Hungary,German,Different origin,Czech,512.7,14
Hungary,German,Different origin,Dutch/Flemish,60.6,3
Hungary,German,Different origin,English,244.43,8
Hungary,German,Different origin,French,19.98,1
Hungary,German,Different origin,German,13960.83,344
Hungary,German,Different origin,Greek,40.28,2
Hungary,German,Different origin,Italian,181.51999999999998,5
Hungary,German,Different origin,Lithuanian,20.1,1
Hungary,German,Different origin,Magyar,221.79999999999998,7
Hungary,German,Different origin,Other,162.95,4
Hungary,German,Different origin,Polish,363.81,10
Hungary,German,Different origin,Romanian,80.91,4
Hungary,German,Different origin,Russian,120.23,6
Hungary,German,Different origin,Serbian/Croatian,143.86,3
Hungary,German,Different origin,Slovak,121.11,6
Hungary,German,Different origin,Slovenian,60.22,3
Hungary,German,Different origin,Swedish,40.42,2
Hungary,German,Different origin,Yiddish/Hebrew,746.7,17
Hungary,German,Same heritage,German,104012.62,2006
Hungary,German,Same heritage,Magyar,3352.41,66
Hungary,German,Same heritage,Ruthenian,19.89,1
Hungary,German,Same heritage,Serbian/Croatian,120.35,2
Hungary,German,Same heritage,Slovak,200.9,2
Hungary,German,Same heritage,Yiddish/Hebrew,141.07,3
Hungary,Latvian,3rd+ gen American,English/Not Reported,40.08,2
Hungary,Latvian,Different origin,Latvian,80.62,4
Hungary,Latvian,Same heritage,Latvian,2403.22,32
Hungary,Latvian,Same heritage,Magyar,100.85,1
Hungary,Magyar,3rd+ gen American,English/Not Reported,28119.63,905
Hungary,Magyar,Different origin,Albanian,20.01,1
Hungary,Magyar,Different origin,Celtic/Gaelic,40.21,2
Hungary,Magyar,Different origin,Czech,1130.22,20
Hungary,Magyar,Different origin,Danish,20.44,1
Hungary,Magyar,Different origin,Dutch/Flemish,100.61,5
Hungary,Magyar,Different origin,English,923.83,30
Hungary,Magyar,Different origin,French,81.14,4
Hungary,Magyar,Different origin,German,11324.12,288
Hungary,Magyar,Different origin,Greek,220.54,8
Hungary,Magyar,Different origin,Italian,832.51,29
Hungary,Magyar,Different origin,Japanese,20.18,1
Hungary,Magyar,Different origin,Latvian,81.43,4
Hungary,Magyar,Different origin,Lithuanian,160.42,4
Hungary,Magyar,Different origin,Magyar,5986.9400000000005,216
Hungary,Magyar,Different origin,Other,181.3,5
Hungary,Magyar,Different origin,Polish,1967.6200000000001,58
Hungary,Magyar,Different origin,Romanian,1152.03,33
Hungary,Magyar,Different origin,Russian,2285.82,57
Hungary,Magyar,Different origin,Ruthenian,80.96,4
Hungary,Magyar,Different origin,Serbian/Croatian,927.29,26
Hungary,Magyar,Different origin,Slovak,1349.08,50
Hungary,Magyar,Different origin,Slovenian,505.25,9
Hungary,Magyar,Different origin,Spanish,220.89000000000001,7
Hungary,Magyar,Different origin,Swedish,229.84,3
Hungary,Magyar,Different origin,Yiddish/Hebrew,3404.32,105
Hungary,Magyar,Same heritage,English,19.96,1
Hungary,Magyar,Same heritage,German,3352.41,66
Hungary,Magyar,Same heritage,Latvian,100.85,1
Hungary,Magyar,Same heritage,Magyar,330408.98,7738
Hungary,Magyar,Same heritage,Romanian,224.37,3
Hungary,Magyar,Same heritage,Serbian/Croatian,401.0,4
Hungary,Magyar,Same heritage,Slovak,588.6899999999999,9
Hungary,Magyar,Same heritage,Slovenian,123.88,2
Hungary,Magyar,Same heritage,Swedish,197.97,2
Hungary,Magyar,Same heritage,Yiddish/Hebrew,239.97,4
Hungary,Other,3rd+ gen American,English/Not Reported,281.1,6
Hungary,Other,Different origin,German,20.17,1
Hungary,Other,Different origin,Other,120.52,6
Hungary,Other,Different origin,Romanian,100.95,1
Hungary,Other,Different origin,Russian,20.69,1
Hungary,Other,Same heritage,Other,3110.2599999999998,42
Hungary,Other,Same heritage,Russian,101.0,1
Hungary,Polish,3rd+ gen American,English/Not Reported,242.48,8
Hungary,Polish,Different origin,Czech,100.18,1
Hungary,Polish,Different origin,English,20.17,1
Hungary,Polish,Different origin,Italian,103.73,1
Hungary,Polish,Different origin,Polish,774.97,15
Hungary,Polish,Same heritage,Polish,2053.88,24
Hungary,Romanian,3rd+ gen American,English/Not Reported,182.18,5
Hungary,Romanian,Different origin,Romanian,40.480000000000004,2
Hungary,Romanian,Same heritage,Magyar,224.37,3
Hungary,Romanian,Same heritage,Romanian,5392.4,60
Hungary,Russian,3rd+ gen American,English/Not Reported,344.23,5
Hungary,Russian,Different origin,Russian,40.95,2
Hungary,Russian,Different origin,Ruthenian,20.45,1
Hungary,Russian,Different origin,Serbian/Croatian,20.46,1
Hungary,Russian,Same heritage,Other,101.0,1
Hungary,Russian,Same heritage,Russian,1668.28,26
Hungary,Ruthenian,3rd+ gen American,English/Not Reported,19.96,1
Hungary,Ruthenian,Different origin,Polish,20.71,1
Hungary,Ruthenian,Different origin,Ruthenian,20.23,1
Hungary,Ruthenian,Same heritage,German,19.89,1
Hungary,Ruthenian,Same heritage,Ruthenian,2292.78,24
Hungary,Serbian/Croatian,3rd+ gen American,English/Not Reported,39.81,2
Hungary,Serbian/Croatian,Different origin,German,120.14,2
Hungary,Serbian/Croatian,Different origin,Italian,19.96,1
Hungary,Serbian/Croatian,Different origin,Polish,19.7,1
Hungary,Serbian/Croatian,Different origin,Romanian,21.11,1
Hungary,Serbian/Croatian,Different origin,Serbian/Croatian,304.81,7
Hungary,Serbian/Croatian,Same heritage,German,120.35,2
Hungary,Serbian/Croatian,Same heritage,Magyar,401.0,4
Hungary,Serbian/Croatian,Same heritage,Serbian/Croatian,7287.86,84
Hungary,Slovak,3rd+ gen American,English/Not Reported,2211.79,30
Hungary,Slovak,Different origin,Czech,302.0,3
Hungary,Slovak,Different origin,German,662.34,9
Hungary,Slovak,Different origin,Greek,93.19,1
Hungary,Slovak,Different origin,Italian,220.69,3
Hungary,Slovak,Different origin,Other,40.32,2
Hungary,Slovak,Different origin,Polish,630.68,7
Hungary,Slovak,Different origin,Russian,100.17,1
Hungary,Slovak,Different origin,Slovak,1094.71,26
Hungary,Slovak,Different origin,Slovenian,20.05,1
Hungary,Slovak,Same heritage,German,200.9,2
Hungary,Slovak,Same heritage,Magyar,588.6899999999999,9
Hungary,Slovak,Same heritage,Slovak,55742.58,596
Hungary,Slovenian,3rd+ gen American,English/Not Reported,19.96,1
Hungary,Slovenian,Different origin,German,100.18,1
Hungary,Slovenian,Different origin,Russian,100.18,1
Hungary,Slovenian,Same heritage,Magyar,123.88,2
Hungary,Slovenian,Same heritage,Slovenian,2975.62,36
Hungary,Swedish,3rd+ gen American,English/Not Reported,103.49,1
Hungary,Swedish,Same heritage,Magyar,197.97,2
Hungary,Swedish,Same heritage,Swedish,603.2,6
Hungary,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,3181.35,86
Hungary,Yiddish/Hebrew,Different origin,Dutch/Flemish,19.96,1
Hungary,Yiddish/Hebrew,Different origin,English,19.96,1
Hungary,Yiddish/Hebrew,Different origin,German,80.60000000000001,4
Hungary,Yiddish/Hebrew,Different origin,Lithuanian,20.18,1
Hungary,Yiddish/Hebrew,Different origin,Other,20.17,1
Hungary,Yiddish/Hebrew,Different origin,Polish,142.65,3
Hungary,Yiddish/Hebrew,Different origin,Slovak,20.3,1
Hungary,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,8902.45,210
Hungary,Yiddish/Hebrew,Same heritage,German,141.07,3
Hungary,Yiddish/Hebrew,Same heritage,Magyar,239.97,4
Hungary,Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,24223.34,490
Iceland,English,3rd+ gen American,English/Not Reported,303.15,3
Iceland,English,Different origin,English,221.13,3
Iceland,Other,3rd+ gen American,English/Not Reported,764.47,23
Iceland,Other,Different origin,Celtic/Gaelic,20.18,1
Iceland,Other,Different origin,Danish,119.82,2
Iceland,Other,Different origin,English,199.47,6
Iceland,Other,Different origin,French,19.38,1
Iceland,Other,Different origin,German,20.15,1
Iceland,Other,Different origin,Swedish,40.18,2
Iceland,Other,Same heritage,Other,2812.7599999999998,64
India,English,3rd+ gen American,English,20.0,1
India,English,3rd+ gen American,English/Not Reported,2257.05,68
India,English,Different origin,Celtic/Gaelic,19.87,1
India,English,Different origin,English,1240.73,37
India,English,Different origin,German,40.43,2
India,English,Different origin,Norwegian,20.17,1
India,English,Different origin,Swedish,100.0,1
India,English,Same heritage,English,228.26,4
India,Other,3rd+ gen American,English/Not Reported,615.15,15
India,Other,Different origin,English,102.05,1
India,Other,Different origin,German,83.35,1
India,Other,Different origin,Other,20.18,1
India,Other,Different origin,Russian,106.11,1
India,Other,Different origin,Spanish,201.57,10
India,Other,Same heritage,Other,40.6,2
Iran,Other,3rd+ gen American,English/Not Reported,362.8,14
Iran,Other,Different origin,Czech,20.18,1
Iran,Other,Different origin,English,140.92,3
Iran,Other,Different origin,German,40.46,2
Iran,Other,Different origin,Greek,20.18,1
Iran,Other,Different origin,Polish,20.18,1
Iran,Other,Different origin,Slovak,20.18,1
Iran,Other,Different origin,Yiddish/Hebrew,20.18,1
Iran,Other,Same heritage,Other,2133.6,98
Ireland,Celtic/Gaelic,3rd+ gen American,English/Not Reported,104607.77,1514
Ireland,Celtic/Gaelic,Different origin,Armenian,19.87,1
Ireland,Celtic/Gaelic,Different origin,Celtic/Gaelic,6362.88,79
Ireland,Celtic/Gaelic,Different origin,Czech,100.0,1
Ireland,Celtic/Gaelic,Different origin,Danish,548.77,8
Ireland,Celtic/Gaelic,Different origin,Dutch/Flemish,380.72,7
Ireland,Celtic/Gaelic,Different origin,English,14988.61,228
Ireland,Celtic/Gaelic,Different origin,French,1728.17,26
Ireland,Celtic/Gaelic,Different origin,German,4148.49,59
Ireland,Celtic/Gaelic,Different origin,Greek,120.68,2
Ireland,Celtic/Gaelic,Different origin,Italian,801.45,12
Ireland,Celtic/Gaelic,Different origin,Lithuanian,332.49,5
Ireland,Celtic/Gaelic,Different origin,Magyar,39.53,2
Ireland,Celtic/Gaelic,Different origin,Norwegian,240.93,4
Ireland,Celtic/Gaelic,Different origin,Other,122.73,2
Ireland,Celtic/Gaelic,Different origin,Polish,100.0,1
Ireland,Celtic/Gaelic,Different origin,Portuguese,103.49,1
Ireland,Celtic/Gaelic,Different origin,Russian,102.05,1
Ireland,Celtic/Gaelic,Different origin,Spanish,139.82,3
Ireland,Celtic/Gaelic,Different origin,Swedish,1264.08,15
Ireland,Celtic/Gaelic,Same heritage,Celtic/Gaelic,180338.48,2396
Ireland,Celtic/Gaelic,Same heritage,English,6631.43,100
Ireland,English,3rd+ gen American,English,445.86,14
Ireland,English,3rd+ gen American,English/Not Reported,406108.88,9223
Ireland,English,3rd+ gen American,French,40.46,2
Ireland,English,3rd+ gen American,German,20.32,1
Ireland,English,Different origin,Armenian,100.18,1
Ireland,English,Different origin,Celtic/Gaelic,2989.59,52
Ireland,English,Different origin,Czech,468.44,7
Ireland,English,Different origin,Danish,1467.38,41
Ireland,English,Different origin,Dutch/Flemish,1024.22,27
Ireland,English,Different origin,English,90065.8,2102
Ireland,English,Different origin,Finnish,120.98,6
Ireland,English,Different origin,French,4978.83,118
Ireland,English,Different origin,German,16345.38,354
Ireland,English,Different origin,Greek,852.45,18
Ireland,English,Different origin,Italian,2137.47,65
Ireland,English,Different origin,Japanese,100.0,1
Ireland,English,Different origin,Latvian,39.96,2
Ireland,English,Different origin,Lithuanian,180.13,5
Ireland,English,Different origin,Magyar,181.53,5
Ireland,English,Different origin,Norwegian,1593.21,35
Ireland,English,Different origin,Other,264.09000000000003,9
Ireland,English,Different origin,Polish,365.7,10
Ireland,English,Different origin,Portuguese,459.48,11
Ireland,English,Different origin,Romanian,140.78,3
Ireland,English,Different origin,Russian,101.77,5
Ireland,English,Different origin,Serbian/Croatian,120.41,2
Ireland,English,Different origin,Slovak,100.34,5
Ireland,English,Different origin,Spanish,682.8199999999999,18
Ireland,English,Different origin,Swedish,3173.2,78
Ireland,English,Different origin,Yiddish/Hebrew,100.17,5
Ireland,English,Same heritage,Celtic/Gaelic,6631.43,100
Ireland,English,Same heritage,English,799648.66,18002
Ireland,English,Same heritage,French,192.42000000000002,2
Ireland,English,Same heritage,German,20.5,1
Ireland,English,Same heritage,Swedish,100.6,1
Ireland,Swedish,3rd+ gen American,English/Not Reported,844.57,10
Ireland,Swedish,Different origin,English,100.6,1
Ireland,Swedish,Different origin,Swedish,98.73,1
Ireland,Swedish,Same heritage,English,100.6,1
Ireland,Swedish,Same heritage,Swedish,453.48,6
Israel/Palestine,Other,3rd+ gen American,English/Not Reported,315.32,12
